REG_CODE,REGION,DIS_CODE,DISTRICT,COM_CODE,COMMUNE,MDG_FKT_CODE,FOKONTANY
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039003,Andranovelona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039004,Ambohipanja
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039005,Ambohitraina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039006,Belanitra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039007,Antsampandrano
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039008,Antanandrano
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039009,Ilafy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039010,Manjaka
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039011,Andafiavaratra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039012,Ambohitrarahaba
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039013,Manazary
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039014,Andrononobe
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039015,Mandrosoa Ilafy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039016,Masinandriana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102039,Ankadikely Ilafy,MDG11102039017,Ambohibe
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050001,Ambohimanambola Gara
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050002,Ambohimahatsinjo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050003,Ambohipeno
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050004,Iharamy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050005,Ampahimanga
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050006,Antanetibe
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050007,Ambohibato
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050008,Tanjonandriana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050009,Ambohimanambola Firaisana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102050,Ambohimanambola,MDG11102050010,Andramanonga
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079001,Atsinanantsena
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079002,Isahafa
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079003,Lazaina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079004,Ambohitrinimanga
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079005,Faravohitra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079006,Anosimiarinimerina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079007,Andidiana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079008,Ambohibary
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079009,Ambatofotsy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079010,Ambodivona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079011,Ambohidrano
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079012,Antsofinondry
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079013,Amorondria
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079014,Manarintsoa
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079015,Antsahatsiresy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079016,Namehana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079017,Tsarafara
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079018,Ambohinaorina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079019,Botona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079020,Andrefantsena
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079021,Beravina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102079,Sabotsy Namehana,MDG11102079022,Soaniadanana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099001,Antanambao
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099002,Antanetibe Ikianja
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099003,Ambohipiainana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099004,Betsizaraina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099005,Soanierana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099006,Ambohidehilahy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099007,Ambohitrombihavana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099008,Tsarahasina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099009,Soamanandrariny
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099010,Ambohimahitsy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099011,Ambohimangakely
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099012,Andranovao
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099013,Ankadindambo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099014,Ikianja
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099015,Betafo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099016,Behitsy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102099,Ambohimangakely,MDG11102099017,Amoronakona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102210,Manandriana,MDG11102210001,Manandriana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102210,Manandriana,MDG11102210002,Ambohipananina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102210,Manandriana,MDG11102210003,Ambohitsoa
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102210,Manandriana,MDG11102210004,Mahatsinjo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102210,Manandriana,MDG11102210005,Ambatolampy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230001,Ambatofotsy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230002,Andranosoa
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230003,Masombahiny
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230004,Mahia
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230005,Ambohitrandriana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230006,Fiadanana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230007,Antentona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230008,Ambohimalaza Miray
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230009,Ambohitremo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230010,Ambatomalaza
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230011,Andranonomby
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102230,Ambohimalaza Miray,MDG11102230012,Atsimon-ambohidray
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279001,Fiaferana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279002,Andranomanjaka
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279003,Ambohimarina Ouest
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279004,Tsararay
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279005,Fandrakotra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279006,Ambohitriniandriana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279007,Manohisoa
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279008,Rangaina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279009,Soanarivo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102279,Fiaferana,MDG11102279010,Ambohimarina Atsinanana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319001,Avarakady
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319002,Ambohitrimo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319003,Soavinandriamanitra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319004,Ambohimanga Rova
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319005,Ambohimandroso
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319006,Soamonina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319007,Imanja
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319008,Ankazobe
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319009,Mahatsinjo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319010,Vakinampasika
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319011,Manankasina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319012,Iavoambony
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319013,Ambohitrandriamanjaka
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319014,Ambohimarina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319015,Imerintsiafindra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319016,Fiekena
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319017,Anosiarivo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319018,Ambohidahy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319019,Antsahakely
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319020,Soavinimerina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319021,Malaza
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102319,Ambohimanga Rova,MDG11102319022,Ambodisiarivo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350001,Ambohitompo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350002,Ambahona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350003,Andriankely
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350004,Antsahakely
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350005,Ambohidrano Atsinanana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350006,Anosimanjaka
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350007,Andranohandrona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102350,Viliahazo,MDG11102350008,Ambovona Atsimo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379001,Talata Volonondry
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379002,Amparafara
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379003,Ambohimiadana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379004,Ambolo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379005,Morarano Idilana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379006,Antsahamaro
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379007,Ambohitrangano
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379008,Ankadivoribe Avaratra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379009,Avaratsena
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379010,Ampanataovana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379011,Ambohimahavelona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379012,Mamoriarivo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379013,Andranotsimihozo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379014,Ambodiala
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379015,Ampahidralambo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379016,Fonohasina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379017,Ambohidrabiby
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379018,Ambatondralambo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379019,Kelifaritra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379020,Falimanjaka
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379021,Ambatomahamanina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379022,Ambodifahitra
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379023,Antanambao
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379024,Ambohibary
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379025,Ambatomitsangana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379026,Ambohibao
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379027,Tsarahonenana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102379,Talata Volonondry,MDG11102379028,Ambohitrantenaina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390001,Anjeva Gara
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390002,Imerikasinina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390003,Ankadiefajoro Mavolamba
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390004,Ambohidrazana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390005,Anjeva Tanana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390006,Ampahimasina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390007,Morarano Faliary
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390008,Manohisoa
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390009,Ambatofolaka
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102390,Anjeva Gara,MDG11102390010,Imaola Vohitsara
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410001,Masindray
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410002,Tsarahonenana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410003,Ampanobe
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410004,Ivoara
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410005,Manazary
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410006,Antanamalaza
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410007,Antsaharoaloha
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410008,Aminampanga
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410009,Miadamanjaka II
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410010,Faliarivo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102410,Masindray,MDG11102410011,Antanimenabe
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430001,Ankadinandriana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430002,Antanetibe Maromby
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430003,Andranovelona
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430004,Soamonina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430005,Ambohitsararay
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430006,Andranomonina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430007,Ambohimahatsinjo
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430008,Antanimarina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430009,Ampahitrosy
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430010,Andraravola
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430011,Ambohitromby
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430012,Ambohitraina
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430013,Ambohijato
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430014,Fihasinana
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430015,Morarano
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430016,Miorikampoza
MDG11,Analamanga,MDG11102,Antananarivo Avaradrano,MDG11102430,Ankadinandriana,MDG11102430017,Andriampamaky
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010001,Ambohidratrimo
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010002,Ambohitsiroa
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010003,Soamananety
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010004,Ampanataovana
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010005,Ambohidehilahy
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010006,Atsimomparihy
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010007,Ambodisaha
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010008,Antohibe
MDG11,Analamanga,MDG11103,Ambohidratrimo,MDG11103010,Ambohidratrimo,MDG11103010009,Ambovo
